Slime ID, Wave Number, Player Distance Fitness, Parent One, Parent Two, Main Type, Secondary Type,Main Resistance Gene, Main Resistance Trait, Secondary Resistance Gene, Secondary Resistance Trait, Slime View Range Gene, Slime View Range Trait, Tower View Range Gene, Tower View Range Trait, Player View Range Gene, Player View Range Trait, Wall View Range Gene, Wall View Range Trait, Sheep View Range Gene, Sheep View Range Trait, Slime Attraction Gene, Slime Attraction Trait, Tower Attraction Gene, Tower Attraction Trait, Player Attraction Gene, Player Attraction Trait, Wall Attraction Gene, Wall Attraction Trait, Sheep Attraction Gene, Sheep Attraction Trait, Slime Optimal Distance Gene, Slime Optimal Distance Trait, Speed Gene, Speed Trait, Turn Rate Gene, Turn Rate Trait, Sprint Duration Gene, Sprint Duration Trait, Sprint Cooldown Gene, Sprint Cooldown Trait, 
117,10,154.3209,81,45,Blaster,Fire,-1.203185,0.214031,-1.552351,0.1997132,-0.1898867,8.322015,0.7811228,6.871322,-2.178272,2.758722,0.1826047,5.170166,-3.323797,3.071878,1.803397,0.6108412,-1.314575,-0.5812324,4.672768,0.5941758,-1.470628,-0.9143275,-1.220163,0.6670693,-1.66233,0.04218364,-3.838452,1.426372,-1.1251,0.1441458,-3.98452,1.348515,-2.116931,0.5373105,
118,10,170.8633,115,112,Blaster,Ice,0.1109064,0.2744276,3.706056,0.4816368,1.45792,9.851868,1.92029,8.084515,2.671792,5.177414,-1.005906,4.336669,0.7540001,5.613564,0.3982983,0.5248731,2.097368,-0.233444,1.915384,0.3269621,1.564347,-0.8332605,-0.4133008,0.7102657,-1.071505,0.1155435,2.929548,3.711267,-3.279001,0.08950041,1.36065,2.92115,-1.433257,0.9629586,
119,10,155.4594,129,94,Blaster,Fire,2.218856,0.3904821,-2.461213,0.1658536,2.038136,10.37046,-1.282579,5.00351,1.342012,4.397302,3.972487,8.474207,-2.223118,3.613796,1.541953,0.5951961,-1.589136,-0.6035051,1.489046,0.2785697,-0.8028689,-0.9003139,0.5231076,0.7559822,-0.5641452,0.1775791,-4.367089,1.317074,4.501025,0.4073953,0.1700942,2.553146,-2.062464,0.5639953,
120,10,147.5071,188,112,Ice,Ice,0.1109064,0.2744276,3.706056,0.4816368,1.45792,9.851868,1.92029,8.084515,2.671792,5.177414,-1.005906,4.336669,0.7540001,5.613564,0.3982983,0.5248731,2.097368,-0.233444,1.915384,0.3269621,1.564347,-0.8332605,-0.4133008,0.7102657,-1.071505,0.1155435,2.929548,3.711267,-3.279001,0.08950041,1.36065,2.92115,-1.433257,0.9629586,
121,10,165.1373,167,179,Ice,Player,4.303323,0.5189486,-1.159965,0.2158543,1.021035,9.452057,1.880714,8.040612,4.738979,6.460553,-1.548679,3.9979,-0.3139277,4.806901,-1.121723,0.4303482,0.4394898,-0.4178329,-2.135482,-0.1654017,2.295886,-0.8062817,5.038341,0.9054741,2.302353,0.4913164,-0.07201841,2.489228,1.729942,0.255876,-0.03749803,2.488282,0.7849066,3.433683,
122,10,222.38,20,50,Lightning,Fire,-2.237708,0.1737289,0.5124454,0.2948615,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,0.1826047,5.170166,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,1.493602,0.2790949,-6.260125,-0.9724825,3.911201,0.8784465,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
123,10,181.5487,132,83,Lightning,Player,0.8220311,0.3112049,1.198218,0.3317135,1.684977,10.05672,0.01341526,6.122426,-1.886512,2.866953,0.1826047,5.170166,-1.025169,4.324193,2.600084,0.6570152,-0.04967739,-0.4669867,2.228553,0.3614642,-0.6215986,-0.8961723,-0.3466212,0.7136841,-3.600045,-0.1973808,-0.3502164,2.392498,-0.7294798,0.1567819,-0.6842878,2.28668,3.45062,4.846248,
124,10,157.8155,41,119,Blaster,Acid,1.374004,0.3415265,-1.159965,0.2158543,-0.9824036,7.583599,1.880714,8.040612,3.194106,5.498013,-1.553221,3.995177,1.524601,6.250647,-0.06376886,0.4960145,0.6862758,-0.3920462,0.2220966,0.1270714,-0.7625531,-0.8994057,-1.79113,0.6346499,1.726661,0.434826,-1.805891,1.934776,-0.5474761,0.1628916,-2.89902,1.631734,0.008945704,2.511182,
125,10,162.1721,134,68,Ice,Fire,-2.297425,0.1715963,-1.158267,0.2159261,1.794927,10.15506,3.171865,9.520088,-6.214101,1.7219,1.116844,5.908289,2.572924,7.176128,-0.162522,0.4898438,-1.247016,-0.5756131,0.1012933,0.1121874,0.2937797,-0.8728676,-2.894284,0.5686705,2.250113,0.4863467,2.439323,3.491271,3.016658,0.3217294,-0.5976226,2.31359,0.3390681,2.919821,
126,10,160.6481,173,44,Laser,Player,-0.3361546,0.2527425,0.5124454,0.2948615,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,2.10995,6.760326,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,1.493602,0.2790949,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-5.949183,0.01300594,
127,10,216.1081,150,138,Lightning,Blaster,-0.2529005,0.2566936,-2.166654,0.1762936,5.333443,12.87094,2.973577,9.287766,4.614342,6.383211,0.5667572,5.465386,-4.886853,2.467263,-1.111321,0.4309858,0.8781418,-0.3715604,1.153912,0.2394956,-0.7080943,-0.8981671,-1.086254,0.6744621,-2.109405,-0.01367475,2.929548,3.711267,1.822412,0.2603025,2.740726,3.324471,1.103092,3.754195,
128,10,158.7275,124,95,Blaster,Blaster,0.9567764,0.3184713,3.4586,0.4662141,3.163656,11.32041,2.484561,8.721638,-0.8198771,3.305924,2.310485,6.939215,1.093994,5.889444,-2.475712,0.3500253,-3.392854,-0.7278345,1.973275,0.3334095,-2.196424,-0.9275134,2.21396,0.8254172,-1.262853,0.09188344,-2.932193,1.635099,1.262643,0.2342729,-0.520438,2.337592,-0.214697,2.232655,
129,10,152.9715,43,35,Balanced,Player,2.309736,0.3959029,-2.461213,0.1658536,2.038136,10.37046,-1.282579,5.00351,1.342012,4.397302,3.972487,8.474207,-2.223118,3.613796,1.541953,0.5951961,-0.7040761,-0.5284625,0.509853,0.162284,-0.8028689,-0.9003139,0.5231076,0.7559822,-0.5641452,0.1775791,-4.367089,1.317074,4.501025,0.4073953,7.459585,4.329333,-2.062464,0.5639953,
130,10,156.0841,68,64,Ice,Fire,0.2291206,0.2803513,0.6305623,0.3010381,2.596221,10.85196,1.121877,7.222431,-1.444479,3.040584,0.2483044,5.219799,1.524601,6.250647,-2.694023,0.3377123,-2.815826,-0.6921015,-3.542655,-0.3300032,0.3348274,-0.8717245,-0.9080824,0.6841651,2.282574,0.4894385,-2.164518,1.83433,2.617023,0.3003263,0.7219087,2.724986,1.730812,4.247581,
131,10,141.1739,128,192,Balanced,Lightning,-2.788584,0.1548384,-2.461213,0.1658536,2.270251,10.57301,0.8408549,6.932077,1.93878,4.739507,2.397217,7.017178,3.197024,7.749728,-3.268769,0.30636,1.243134,-0.3315853,-0.8805786,-0.01007198,1.453608,-0.8370715,-1.665806,0.6418835,-0.5641452,0.1775791,-3.951916,1.402163,-0.09108599,0.1790538,-0.717297,2.276443,2.026085,4.417544,
132,10,155.4133,28,158,Blaster,Blaster,-1.741984,0.1922438,2.456856,0.4047321,-0.9824036,7.583599,1.858215,8.015703,3.194106,5.498013,-1.553221,3.995177,0.275869,5.240729,-2.087221,0.3724302,0.6862758,-0.3920462,0.2220966,0.1270714,-1.470628,-0.9143275,-1.099676,0.6737249,1.726661,0.434826,-1.805891,1.934776,-0.5474761,0.1628916,-2.89902,1.631734,0.008945704,2.511182,
133,10,194.7577,117,111,Lightning,Acid,0.1109064,0.2744276,0.5124454,0.2948615,0.07704056,8.572224,3.297086,9.667432,-0.3933184,3.50053,-2.358882,3.541348,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,1.493602,0.2790949,-3.867033,-0.9510496,0.7019837,0.764137,1.726661,0.434826,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,1.103092,3.754195,
134,10,181.9354,6,65,Lightning,Acid,0.5750514,0.2981261,1.586724,0.3535847,-1.399995,7.200741,2.496402,8.735209,-6.122032,1.737469,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,2.003641,3.301813,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
135,10,193.7925,142,173,Laser,Acid,0.1109064,0.2744276,2.113894,0.384255,0.07704056,8.572224,1.970136,8.139968,2.671792,5.177414,0.5667572,5.465386,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,2.350814,0.374676,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
136,10,162.6688,91,3,Blaster,Fire,-1.910784,0.1857757,0.5124454,0.2948615,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,2.10995,6.760326,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,1.493602,0.2790949,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
137,10,168.7494,148,90,Ice,Fire,0.1109064,0.2744276,2.113894,0.384255,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,0.5667572,5.465386,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,2.350814,0.374676,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
138,10,157.6019,97,193,Blaster,Acid,-2.143224,0.1771458,-1.493638,0.2020696,-1.974883,6.685262,0.8189508,6.909758,-3.772328,2.253097,-1.844279,3.824556,1.901793,6.576828,0.2250452,0.5140616,-0.3353805,-0.4944419,0.1977805,0.1240798,-1.813122,-0.920801,1.475246,0.797188,0.05438054,0.2512978,-0.2247056,2.435771,1.147058,0.2291291,0.02934318,2.50917,-2.50964,0.3759256,
139,10,232.5588,34,104,Lightning,Balanced,0.1109064,0.2744276,0.5124454,0.2948615,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,2.10995,6.760326,2.766264,7.352455,-0.50174,0.4686823,-0.7040761,-0.5284625,1.493602,0.2790949,-3.867033,-0.9510496,-2.02756,0.6208388,-9.924263,-0.7575895,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
140,10,178.2375,60,175,Lightning,Ice,2.10573,0.3837723,1.637941,0.3565168,1.021035,9.452057,1.880714,8.040612,4.738979,6.460553,-0.296634,4.819196,4.214023,8.700599,-1.121723,0.4303482,0.8781418,-0.3715604,-4.256538,-0.4070475,2.295886,-0.8062817,5.038341,0.9054741,2.302353,0.4913164,-0.07201841,2.489228,1.729942,0.255876,-0.03749803,2.488282,0.7849066,3.433683,
141,10,147.5273,102,62,Acid,Blaster,1.374004,0.3415265,-0.1130794,0.2634197,2.596221,10.85196,5.152691,11.85943,-0.8868653,3.276345,-2.957378,3.240943,1.524601,6.250647,0.9917739,0.5616702,0.4771396,-0.4139407,-1.837728,-0.1289933,0.8363177,-0.8570401,-0.4584611,0.7079368,-2.033462,-0.004182711,-2.190911,1.827126,1.001183,0.2227513,0.02934318,2.50917,-2.10131,0.5448481,
142,10,162.0056,98,81,Blaster,Ice,1.374004,0.3415265,-1.932159,0.1849687,0.8186889,9.264853,-2.059249,4.424308,-0.8868653,3.276345,-2.957378,3.240943,0.7540001,5.613564,-0.50174,0.4686823,0.4771396,-0.4139407,0.1712947,0.1208188,0.8363177,-0.8570401,-0.4221131,0.7098121,-2.033462,-0.004182711,-2.190911,1.827126,1.001183,0.2227513,0.02934318,2.50917,-1.87878,0.6626451,
143,10,201.082,159,124,Lightning,Blaster,0.04213626,0.2710176,2.541143,0.4098189,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,0.5667572,5.465386,2.766264,7.352455,-0.50174,0.4686823,3.057124,-0.1173168,1.493602,0.2790949,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,1.983507,3.107449,-3.82704,0.1065498,
144,10,155.1417,157,48,Ice,Acid,-2.143224,0.1771458,-1.493638,0.2020696,-1.974883,6.685262,0.8189508,6.909758,-3.425643,2.35122,-1.844279,3.824556,1.901793,6.576828,0.8769456,0.5545906,-0.3353805,-0.4944419,0.1977805,0.1240798,-1.813122,-0.920801,1.475246,0.797188,0.05438054,0.2512978,-0.2247056,2.435771,1.147058,0.2291291,-2.89902,1.631734,-2.50964,0.3759256,
145,10,160.507,149,110,Laser,Acid,-1.423898,0.2048953,0.7332767,0.3064687,-0.8348864,7.720123,2.804725,9.09108,-2.863837,2.523924,-0.7107683,4.532012,-3.713173,2.904094,1.119342,0.5695059,2.435316,-0.1931291,2.228553,0.3614642,1.714896,-0.8279654,-4.936755,0.441719,-0.4310889,0.1936378,0.4416491,2.675596,2.595637,0.2992041,0.6730055,2.70982,0.4778095,3.086153,
146,10,166.4287,90,149,Ice,Player,2.689825,0.4188384,-2.516618,0.1639462,-6.400421,3.519504,1.875862,8.035237,0.6939452,4.043828,2.10995,6.760326,-0.5774695,4.622791,0.9711744,0.560402,3.057124,-0.1173168,-4.074121,-0.3878486,1.322639,-0.8414878,4.537931,0.8942098,1.837858,0.4460292,-0.814405,2.237725,0.1262966,0.187182,1.029624,2.819993,2.166453,4.485981,
147,10,154.094,127,79,Ice,Ice,-1.423898,0.2048953,0.7332767,0.3064687,-0.8348864,7.720123,2.804725,9.09108,-2.863837,2.523924,3.495034,8.027222,-1.042412,4.313052,1.119342,0.5695059,2.435316,-0.1931291,1.740139,0.3072604,1.714896,-0.8279654,-4.936755,0.441719,-0.4310889,0.1936378,0.4416491,2.675596,2.595637,0.2992041,1.227505,2.880613,0.4778095,3.086153,
148,10,163.3945,55,63,Blaster,Ice,-1.423898,0.2048953,0.7332767,0.3064687,-0.8348864,7.720123,2.804725,9.09108,-2.863837,2.523924,-0.7107683,4.532012,-1.042412,4.313052,1.119342,0.5695059,2.435316,-0.1931291,2.228553,0.3614642,1.714896,-0.8279654,-4.936755,0.441719,-2.037906,-0.004738244,1.789621,3.210978,2.595637,0.2992041,0.09268163,2.528962,0.4778095,3.086153,
149,10,188.5275,83,30,Lightning,Player,0.7100927,0.3052382,3.236196,0.4524068,3.163656,11.32041,0.1378529,6.239649,-1.074029,3.195129,-3.493554,2.997252,-1.025169,4.324193,1.33045,0.5823949,0.3626473,-0.4257294,-0.8219545,-0.002744335,0.5799256,-0.8647153,1.79033,0.8096261,-1.557894,0.05520712,-1.719107,1.959804,1.568726,0.2482778,1.152158,2.857581,-1.627598,0.8207986,
150,10,210.2642,174,17,Lightning,Blaster,0.5750514,0.2981261,-0.06881038,0.2655727,-1.399995,7.200741,2.496402,8.735209,4.614342,6.383211,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,4.983665,4.693575,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
151,10,160.1218,86,57,Blaster,Ice,0.5750514,0.2981261,-0.06881038,0.2655727,-5.427271,4.07137,2.496402,8.735209,-3.791319,2.247902,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,4.983665,4.693575,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
152,10,161.8919,52,32,Blaster,Fire,1.374004,0.3415265,-0.1130794,0.2634197,2.596221,10.85196,5.472242,12.22882,-0.8868653,3.276345,-2.957378,3.240943,1.524601,6.250647,0.9917739,0.5616702,0.4771396,-0.4139407,0.1712947,0.1208188,0.8363177,-0.8570401,-0.4584611,0.7079368,-2.033462,-0.004182711,-2.190911,1.827126,1.001183,0.2227513,0.02934318,2.50917,-2.10131,0.5448481,
153,10,157.9307,73,65,Ice,Blaster,0.5750514,0.2981261,-0.06881038,0.2655727,-1.399995,7.200741,2.496402,8.735209,-6.122032,1.737469,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,2.003641,3.301813,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
154,10,157.118,118,88,Blaster,Lightning,0.5750514,0.2981261,-0.06881038,0.2655727,-1.399995,7.200741,2.496402,8.735209,-3.791319,2.247902,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,7.020002,-0.5609453,0.6822675,0.7632475,-1.309305,0.08612297,-2.190911,1.827126,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
155,10,163.364,2,183,Ice,Player,2.518993,0.4084802,0.9887394,0.3202082,0.4459501,8.917645,1.663864,7.802093,-2.643305,2.596511,-3.484059,3.001365,-1.947464,3.765889,0.3101003,0.5193716,-0.7152559,-0.529469,-0.1755399,0.07789937,0.5904837,-0.8644062,1.262168,0.788439,1.237678,0.3839716,3.640728,4.041774,3.202893,0.3319726,-1.584658,2.011171,-2.258784,0.4729723,
156,10,157.8069,69,136,Acid,Blaster,0.2291206,0.2803513,-0.06881038,0.2655727,-1.399995,7.200741,2.496402,8.735209,-6.122032,1.737469,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,2.003641,3.301813,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
157,10,150.8775,98,72,Blaster,Acid,-3.38471,0.1363223,-0.7193279,0.2350824,-1.238184,7.348383,1.0102,7.106167,2.639101,5.157549,-1.713553,3.900249,1.54089,6.264552,-5.103602,0.2182489,1.290072,-0.3263529,2.023873,0.3390193,0.06120614,-0.8791811,0.5255873,0.7560965,1.846508,0.4468949,3.559044,4.003198,-1.346429,0.137453,-0.6839061,2.286798,-0.4465155,1.950948,
158,10,162.585,178,0,Blaster,Fire,1.374004,0.3415265,1.076757,0.3250169,1.45792,9.851868,1.858215,8.015703,3.194106,5.498013,-1.668878,3.926468,1.524601,6.250647,-0.06376886,0.4960145,0.6862758,-0.3920462,1.079308,0.2306856,-0.7625531,-0.8994057,-1.79113,0.6346499,1.726661,0.434826,-1.805891,1.934776,-0.5474761,0.1628916,-2.89902,1.631734,0.008945704,2.511182,
159,10,162.4449,30,68,Ice,Fire,-2.297425,0.1715963,-1.158267,0.2159261,1.794927,10.15506,3.171865,9.520088,-6.214101,1.7219,1.116844,5.908289,2.572924,7.176128,-0.162522,0.4898438,-1.247016,-0.5756131,0.1012933,0.1121874,0.2937797,-0.8728676,-2.894284,0.5686705,2.250113,0.4863467,2.439323,3.491271,3.016658,0.3217294,-0.5976226,2.31359,0.3390681,2.919821,
160,10,167.7175,78,148,Blaster,Fire,0.71862,0.3056904,3.236196,0.4524068,3.163656,11.32041,0.1378529,6.239649,-1.074029,3.195129,-3.493554,2.997252,2.728297,7.31772,1.33045,0.5823949,0.3626473,-0.4257294,-0.8219545,-0.002744335,0.5799256,-0.8647153,1.79033,0.8096261,-1.557894,0.05520712,-1.719107,1.959804,3.031672,0.322549,1.152158,2.857581,-1.627598,0.8207986,
161,10,168.1975,151,49,Lightning,Blaster,0.71862,0.3056904,4.395811,0.524718,1.04074,9.470227,1.658547,7.79629,-2.686969,2.58192,2.727416,7.316915,0.9060028,5.735839,0.3568484,0.5222883,1.142775,-0.3427039,-2.051157,-0.1551319,1.446792,-0.8373038,-1.645397,0.6430555,-0.9480607,0.1307397,0.8980862,2.849529,3.031672,0.322549,-1.748106,1.962249,-3.251554,0.1863555,
162,10,176.4815,60,124,Ice,Blaster,-4.317271,0.1111233,2.541143,0.4098189,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,0.5667572,5.465386,2.766264,7.352455,-0.50174,0.4686823,3.057124,-0.1173168,1.493602,0.2790949,-3.867033,-0.9510496,-2.02756,0.6208388,-5.333416,-0.3941273,2.593856,3.559871,-0.4175712,0.1673686,1.983507,3.107449,-3.82704,0.1065498,
163,10,154.3549,186,172,Balanced,Acid,-2.777534,0.1552002,2.113894,0.384255,0.07704056,8.572224,1.711672,7.854375,-0.3933184,3.50053,0.5667572,5.465386,2.766264,7.352455,-0.50174,0.4686823,3.057124,-0.1173168,1.493602,0.2790949,-3.867033,-0.9510496,-1.086254,0.6744621,-1.309305,0.08612297,2.593856,3.559871,-0.4175712,0.1673686,0.6730055,2.70982,-3.82704,0.1065498,
164,10,145.8357,117,180,Acid,Blaster,1.374004,0.3415265,-1.932159,0.1849687,1.519974,9.908073,-2.059249,4.424308,-0.8868653,3.276345,-2.957378,3.240943,-3.379264,3.047241,0.9917739,0.5616702,0.4771396,-0.4139407,0.1712947,0.1208188,0.8363177,-0.8570401,-0.4584611,0.7079368,-2.033462,-0.004182711,-2.190911,1.827126,1.001183,0.2227513,0.02934318,2.50917,-2.10131,0.5448481,
165,10,168.698,135,154,Ice,Blaster,-0.5800444,0.2414015,0.7160917,0.3055563,0.3124593,8.792782,0.6267453,6.715909,-0.89815,3.271389,-2.358882,3.541348,0.7301174,5.594512,0.0807678,0.5050478,-2.520854,-0.6723977,-1.592095,-0.09868966,2.714203,-0.7894227,2.323745,0.8293371,-0.1493206,0.2272947,1.500374,3.090659,0.7265483,0.2110908,-2.48532,1.747395,-1.938182,0.6292386,
166,10,190.1839,69,136,Lightning,Acid,0.5750514,0.2981261,-0.06881038,0.2655727,-1.399995,7.200741,2.496402,8.735209,-6.122032,1.737469,-1.721527,3.895588,-2.469111,3.48371,1.072378,0.5666251,2.570868,-0.1767652,-1.196253,-0.0494912,3.019486,-0.7764554,0.6822675,0.7632475,-1.309305,0.08612297,2.003641,3.301813,-0.9102421,0.1508999,1.12674,2.849796,2.41446,4.589617,
167,10,160.113,136,160,Acid,Acid,1.374004,0.3415265,-0.7193279,0.2350824,-0.9824036,7.583599,1.858215,8.015703,2.639101,5.157549,-1.553221,3.995177,1.524601,6.250647,-0.06376886,0.4960145,0.6862758,-0.3920462,0.2220966,0.1270714,-0.7625531,-0.8994057,-1.79113,0.6346499,1.726661,0.434826,-1.805891,1.934776,-0.5474761,0.1628916,-2.89902,1.631734,0.008945704,2.511182,
168,10,158.8874,30,129,Ice,Fire,-1.090213,0.2188205,-3.787787,0.1248867,-1.995381,6.667181,2.563046,8.811734,1.788277,4.651847,3.058236,7.621152,-2.865751,3.284959,-0.6552184,0.4591402,-0.09146266,-0.4710608,3.226459,0.4647143,0.3557265,-0.8711391,1.79033,0.8096261,2.762386,0.5336955,-4.077426,1.375866,0.3978825,0.1977321,0.2839477,2.588696,-0.01383953,2.482701,
169,10,148.3468,12,79,Ice,Fire,-1.423898,0.2048953,0.7332767,0.3064687,-0.8348864,7.720123,2.804725,9.09108,-2.863837,2.523924,3.495034,8.027222,-1.042412,4.313052,1.119342,0.5695059,2.435316,-0.1931291,2.228553,0.3614642,1.714896,-0.8279654,-4.936755,0.441719,-0.4310889,0.1936378,0.4416491,2.675596,2.595637,0.2992041,1.227505,2.880613,0.4778095,3.086153,
170,10,156.8903,33,98,Blaster,Acid,2.689825,0.4188384,-2.516618,0.1639462,-6.400421,3.519504,1.875862,8.035237,-1.146668,3.164175,2.10995,6.760326,-0.5774695,4.622791,0.9711744,0.560402,3.057124,-0.1173168,1.493602,0.2790949,2.94855,-0.7795185,4.537931,0.8942098,1.837858,0.4460292,1.789621,3.210978,1.625738,0.2509475,1.029624,2.819993,2.166453,4.485981,
171,10,164.7441,170,49,Lightning,Lightning,0.71862,0.3056904,4.395811,0.524718,1.04074,9.470227,1.658547,7.79629,-2.686969,2.58192,2.727416,7.316915,0.9060028,5.735839,0.3568484,0.5222883,1.142775,-0.3427039,-2.051157,-0.1551319,1.446792,-0.8373038,-1.645397,0.6430555,-0.9480607,0.1307397,0.8980862,2.849529,3.031672,0.322549,-1.748106,1.962249,-3.251554,0.1863555,
172,10,184.2138,197,97,Blaster,Acid,2.275709,0.3938702,-1.148775,0.2163282,-2.046479,6.622209,-1.293816,4.99464,-2.822515,2.537315,-1.668878,3.926468,1.880498,6.558189,-0.131413,0.4917874,-3.181689,-0.7151815,-2.062328,-0.1564944,1.783159,-0.825521,4.996913,0.9045839,-4.380516,-0.2890822,-1.703415,1.96436,2.438063,0.2910099,1.12674,2.849796,-3.4299,0.1568699,
173,10,165.4871,185,146,Lightning,Balanced,-1.523839,0.2008549,1.961758,0.3752966,0.511907,8.979259,0.5627691,6.652196,1.961473,4.752799,-2.107347,3.676855,2.989932,7.558062,-1.641179,0.3988415,0.8781418,-0.3715604,0.1810925,0.1220254,0.8401232,-0.8569235,1.827493,0.811054,-1.396201,0.07533184,1.577025,3.122265,1.084977,0.2263993,0.7013496,2.718612,0.1373293,2.671392,
174,10,148.3382,186,170,Balanced,Acid,1.374004,0.3415265,-1.932159,0.1849687,-1.399995,7.200741,-2.059249,4.424308,-0.8868653,3.276345,-2.957378,3.240943,-3.379264,3.047241,0.9917739,0.5616702,0.4771396,-0.4139407,0.1712947,0.1208188,0.8363177,-0.8570401,-1.665806,0.6418835,-2.033462,-0.004182711,-2.190911,1.827126,1.001183,0.2227513,0.02934318,2.50917,-2.10131,0.5448481,
175,10,169.411,116,60,Ice,Fire,-4.317271,0.1111233,1.946109,0.3743798,1.370515,9.772434,-0.04398509,6.068914,-0.6482459,3.382929,-1.548679,3.9979,0.9060028,5.735839,5.813462,0.8105159,6.070077,0.253135,2.1555,0.3534996,0.9072912,-0.8548523,-2.02756,0.6208388,-1.958372,0.00520348,1.606406,3.134434,-1.02005,0.1474161,-1.722315,1.969941,1.583458,4.148468,
176,10,151.2621,76,71,Laser,Balanced,0.1109064,0.2744276,-0.1130794,0.2634197,1.021035,9.452057,1.92029,8.084515,2.671792,5.177414,-1.005906,4.336669,0.7540001,5.613564,0.3982983,0.5248731,2.097368,-0.233444,1.915384,0.3269621,1.761283,-0.8263073,-0.4133008,0.7102657,1.485774,0.4100919,-1.100156,2.146567,-3.279001,0.08950041,1.36065,2.92115,-1.433257,0.9629586,
177,10,176.9856,150,187,Lightning,Balanced,-1.057023,0.2202422,-1.148775,0.2163282,-2.046479,6.622209,-1.293816,4.99464,-2.822515,2.537315,-1.668878,3.926468,1.880498,6.558189,-0.131413,0.4917874,-3.181689,-0.7151815,-2.062328,-0.1564944,1.783159,-0.825521,4.996913,0.9045839,-4.380516,-0.2890822,-1.703415,1.96436,2.438063,0.2910099,1.12674,2.849796,-3.4299,0.1568699,
